1	2	3	4	5	6	7	8	9	10
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.249	0.10855526	0.121774525	0.13865975	0.160981389	0.013085432	0.013258931	0.013437092	0.013620107	0.013808176
0.276	0.108563536	0.12178494	0.138673253	0.16099959	0.013085938	0.01325945	0.013437625	0.013620655	0.013808739
0.276	0.108563536	0.12178494	0.138673253	0.16099959	0.013085938	0.01325945	0.013437625	0.013620655	0.013808739
0.276	0.108563536	0.12178494	0.138673253	0.16099959	0.013085938	0.01325945	0.013437625	0.013620655	0.013808739
0.276	0.108563536	0.12178494	0.138673253	0.16099959	0.013085938	0.01325945	0.013437625	0.013620655	0.013808739
0.276	0.108563536	0.12178494	0.138673253	0.16099959	0.013085938	0.01325945	0.013437625	0.013620655	0.013808739
0.276	0.108563536	0.12178494	0.138673253	0.16099959	0.013085938	0.01325945	0.013437625	0.013620655	0.013808739
0.276	0.108563536	0.12178494	0.138673253	0.16099959	0.013085938	0.01325945	0.013437625	0.013620655	0.013808739
0.276	0.108563536	0.12178494	0.138673253	0.16099959	0.013085938	0.01325945	0.013437625	0.013620655	0.013808739
0.276	0.108563536	0.12178494	0.138673253	0.16099959	0.013085938	0.01325945	0.013437625	0.013620655	0.013808739
0.276	0.108563536	0.12178494	0.138673253	0.16099959	0.013085938	0.01325945	0.013437625	0.013620655	0.013808739
0.24	0.108552632	0.121771218	0.138655462	0.16097561	0.013069767	0.013242848	0.013420575	0.013603137	0.013790734
0.24	0.108552632	0.121771218	0.138655462	0.16097561	0.013069767	0.013242848	0.013420575	0.013603137	0.013790734
0.24	0.108552632	0.121771218	0.138655462	0.16097561	0.013069767	0.013242848	0.013420575	0.013603137	0.013790734
0.24	0.108552632	0.121771218	0.138655462	0.16097561	0.013069767	0.013242848	0.013420575	0.013603137	0.013790734
0.24	0.108552632	0.121771218	0.138655462	0.16097561	0.013069767	0.013242848	0.013420575	0.013603137	0.013790734
0.24	0.108552632	0.121771218	0.138655462	0.16097561	0.013069767	0.013242848	0.013420575	0.013603137	0.013790734
0.24	0.108552632	0.121771218	0.138655462	0.16097561	0.013069767	0.013242848	0.013420575	0.013603137	0.013790734
0.24	0.108552632	0.121771218	0.138655462	0.16097561	0.013069767	0.013242848	0.013420575	0.013603137	0.013790734
0.24	0.108552632	0.121771218	0.138655462	0.16097561	0.013069767	0.013242848	0.013420575	0.013603137	0.013790734
0.24	0.108552632	0.121771218	0.138655462	0.16097561	0.013069767	0.013242848	0.013420575	0.013603137	0.013790734
0.342	0.181231003	0.221345708	0.284266985	0.397169026	0.013038674	0.013210927	0.013387792	0.013569457	0.01375612
0.342	0.181231003	0.221345708	0.284266985	0.397169026	0.013038674	0.013210927	0.013387792	0.013569457	0.01375612
0.342	0.181231003	0.221345708	0.284266985	0.397169026	0.013038674	0.013210927	0.013387792	0.013569457	0.01375612
0.342	0.181231003	0.221345708	0.284266985	0.397169026	0.013038674	0.013210927	0.013387792	0.013569457	0.01375612
0.342	0.181231003	0.221345708	0.284266985	0.397169026	0.013038674	0.013210927	0.013387792	0.013569457	0.01375612
0.342	0.181231003	0.221345708	0.284266985	0.397169026	0.013038674	0.013210927	0.013387792	0.013569457	0.01375612
0.342	0.181231003	0.221345708	0.284266985	0.397169026	0.013038674	0.013210927	0.013387792	0.013569457	0.01375612
0.342	0.181231003	0.221345708	0.284266985	0.397169026	0.013038674	0.013210927	0.013387792	0.013569457	0.01375612
0.342	0.181231003	0.221345708	0.284266985	0.397169026	0.013038674	0.013210927	0.013387792	0.013569457	0.01375612
0.342	0.181231003	0.221345708	0.284266985	0.397169026	0.013038674	0.013210927	0.013387792	0.013569457	0.01375612
0.571	0.181235431	0.221352313	0.284277879	0.397190294	0.013050847	0.013223424	0.013400627	0.013582642	0.013769671
0.571	0.181235431	0.221352313	0.284277879	0.397190294	0.013050847	0.013223424	0.013400627	0.013582642	0.013769671
0.571	0.181235431	0.221352313	0.284277879	0.397190294	0.013050847	0.013223424	0.013400627	0.013582642	0.013769671
0.571	0.181235431	0.221352313	0.284277879	0.397190294	0.013050847	0.013223424	0.013400627	0.013582642	0.013769671
0.571	0.181235431	0.221352313	0.284277879	0.397190294	0.013050847	0.013223424	0.013400627	0.013582642	0.013769671
0.571	0.181235431	0.221352313	0.284277879	0.397190294	0.013050847	0.013223424	0.013400627	0.013582642	0.013769671
0.571	0.181235431	0.221352313	0.284277879	0.397190294	0.013050847	0.013223424	0.013400627	0.013582642	0.013769671
0.571	0.181235431	0.221352313	0.284277879	0.397190294	0.013050847	0.013223424	0.013400627	0.013582642	0.013769671
0.571	0.181235431	0.221352313	0.284277879	0.397190294	0.013050847	0.013223424	0.013400627	0.013582642	0.013769671
