1	2	3	4	5	6	7	8	9	10
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.077	0.028873239	0.02973169	0.03064275	0.031611411	0.01310632	0.013280377	0.013459119	0.013642739	0.013831437
0.024	0.028893443	0.029753112	0.030665507	0.031635629	0.013067655	0.01324068	0.013418348	0.013600849	0.013788383
0.024	0.028893443	0.029753112	0.030665507	0.031635629	0.013067655	0.01324068	0.013418348	0.013600849	0.013788383
0.024	0.028893443	0.029753112	0.030665507	0.031635629	0.013067655	0.01324068	0.013418348	0.013600849	0.013788383
0.024	0.028893443	0.029753112	0.030665507	0.031635629	0.013067655	0.01324068	0.013418348	0.013600849	0.013788383
0.024	0.028893443	0.029753112	0.030665507	0.031635629	0.013067655	0.01324068	0.013418348	0.013600849	0.013788383
0.024	0.028893443	0.029753112	0.030665507	0.031635629	0.013067655	0.01324068	0.013418348	0.013600849	0.013788383
