"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"
"56"	38.7	31.1	23.5	15.9	8.3	8.192	8.084	7.976	7.868	7.76
"57"	38.7	31.1	23.5	15.9	8.3	8.192	8.084	7.976	7.868	7.76
"58"	38.7	31.1	23.5	15.9	8.3	8.192	8.084	7.976	7.868	7.76
"59"	38.7	31.1	23.5	15.9	8.3	8.192	8.084	7.976	7.868	7.76
"60"	38.7	31.1	23.5	15.9	8.3	8.192	8.084	7.976	7.868	7.76
"61"	38.7	31.1	23.5	15.9	8.3	8.192	8.084	7.976	7.868	7.76
"62"	38.7	31.1	23.5	15.9	8.3	8.192	8.084	7.976	7.868	7.76
"63"	38.7	31.1	23.5	15.9	8.3	8.192	8.084	7.976	7.868	7.76
"64"	38.7	31.1	23.5	15.9	8.3	8.192	8.084	7.976	7.868	7.76
"65"	34.8	28.175	21.55	14.925	8.3	8.192	8.084	7.976	7.868	7.76
"66"	34.8	28.175	21.55	14.925	8.3	8.192	8.084	7.976	7.868	7.76
"67"	34.8	28.175	21.55	14.925	8.3	8.192	8.084	7.976	7.868	7.76
"68"	34.8	28.175	21.55	14.925	8.3	8.192	8.084	7.976	7.868	7.76
"69"	34.8	28.175	21.55	14.925	8.3	8.192	8.084	7.976	7.868	7.76
"70"	34.8	28.175	21.55	14.925	8.3	8.192	8.084	7.976	7.868	7.76
"71"	34.8	28.175	21.55	14.925	8.3	8.192	8.084	7.976	7.868	7.76
"72"	34.8	28.175	21.55	14.925	8.3	8.192	8.084	7.976	7.868	7.76
"73"	34.8	28.175	21.55	14.925	8.3	8.192	8.084	7.976	7.868	7.76
"74"	34.8	28.175	21.55	14.925	8.3	8.192	8.084	7.976	7.868	7.76
"75"	19.9	17	14.1	11.2	8.3	8.192	8.084	7.976	7.868	7.76
"76"	19.9	17	14.1	11.2	8.3	8.192	8.084	7.976	7.868	7.76
"77"	19.9	17	14.1	11.2	8.3	8.192	8.084	7.976	7.868	7.76
"78"	19.9	17	14.1	11.2	8.3	8.192	8.084	7.976	7.868	7.76
"79"	19.9	17	14.1	11.2	8.3	8.192	8.084	7.976	7.868	7.76
"80"	19.9	17	14.1	11.2	8.3	8.192	8.084	7.976	7.868	7.76
"81"	19.9	17	14.1	11.2	8.3	8.192	8.084	7.976	7.868	7.76
"82"	19.9	17	14.1	11.2	8.3	8.192	8.084	7.976	7.868	7.76
"83"	19.9	17	14.1	11.2	8.3	8.192	8.084	7.976	7.868	7.76
"84"	19.9	17	14.1	11.2	8.3	8.192	8.084	7.976	7.868	7.76
"85"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"86"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"87"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"88"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"89"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"92"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"93"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"94"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"95"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"96"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"97"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"98"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"99"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"16"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"17"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"20"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"21"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"23"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"24"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"25"	47.9	39.475	31.05	22.625	14.2	14.128	14.056	13.984	13.912	13.84
"26"	47.9	39.475	31.05	22.625	14.2	14.128	14.056	13.984	13.912	13.84
"27"	47.9	39.475	31.05	22.625	14.2	14.128	14.056	13.984	13.912	13.84
"28"	47.9	39.475	31.05	22.625	14.2	14.128	14.056	13.984	13.912	13.84
"29"	47.9	39.475	31.05	22.625	14.2	14.128	14.056	13.984	13.912	13.84
"30"	47.9	39.475	31.05	22.625	14.2	14.128	14.056	13.984	13.912	13.84
"31"	47.9	39.475	31.05	22.625	14.2	14.128	14.056	13.984	13.912	13.84
"32"	47.9	39.475	31.05	22.625	14.2	14.128	14.056	13.984	13.912	13.84
"33"	47.9	39.475	31.05	22.625	14.2	14.128	14.056	13.984	13.912	13.84
"34"	47.9	39.475	31.05	22.625	14.2	14.128	14.056	13.984	13.912	13.84
"35"	47.9	39.945	31.99	24.035	16.08	15.46	14.84	14.22	13.6	12.98
"36"	47.9	39.945	31.99	24.035	16.08	15.46	14.84	14.22	13.6	12.98
"37"	47.9	39.945	31.99	24.035	16.08	15.46	14.84	14.22	13.6	12.98
"38"	47.9	39.945	31.99	24.035	16.08	15.46	14.84	14.22	13.6	12.98
"39"	47.9	39.945	31.99	24.035	16.08	15.46	14.84	14.22	13.6	12.98
"40"	47.9	39.945	31.99	24.035	16.08	15.46	14.84	14.22	13.6	12.98
"41"	47.9	39.945	31.99	24.035	16.08	15.46	14.84	14.22	13.6	12.98
"42"	47.9	39.945	31.99	24.035	16.08	15.46	14.84	14.22	13.6	12.98
"43"	47.9	39.945	31.99	24.035	16.08	15.46	14.84	14.22	13.6	12.98
"44"	47.9	39.945	31.99	24.035	16.08	15.46	14.84	14.22	13.6	12.98
"45"	44.9	37.1675	29.435	21.7025	13.97	13.772	13.574	13.376	13.178	12.98
"46"	44.9	37.1675	29.435	21.7025	13.97	13.772	13.574	13.376	13.178	12.98
"47"	44.9	37.1675	29.435	21.7025	13.97	13.772	13.574	13.376	13.178	12.98
"48"	44.9	37.1675	29.435	21.7025	13.97	13.772	13.574	13.376	13.178	12.98
"49"	44.9	37.1675	29.435	21.7025	13.97	13.772	13.574	13.376	13.178	12.98
"50"	44.9	37.1675	29.435	21.7025	13.97	13.772	13.574	13.376	13.178	12.98
"51"	44.9	37.1675	29.435	21.7025	13.97	13.772	13.574	13.376	13.178	12.98
"52"	44.9	37.1675	29.435	21.7025	13.97	13.772	13.574	13.376	13.178	12.98
"53"	44.9	37.1675	29.435	21.7025	13.97	13.772	13.574	13.376	13.178	12.98
"54"	44.9	37.1675	29.435	21.7025	13.97	13.772	13.574	13.376	13.178	12.98
"55"	42.3	35.275	28.25	21.225	14.2	13.806	13.412	13.018	12.624	12.23
"56"	42.3	35.275	28.25	21.225	14.2	13.806	13.412	13.018	12.624	12.23
"57"	42.3	35.275	28.25	21.225	14.2	13.806	13.412	13.018	12.624	12.23
"58"	42.3	35.275	28.25	21.225	14.2	13.806	13.412	13.018	12.624	12.23
"59"	42.3	35.275	28.25	21.225	14.2	13.806	13.412	13.018	12.624	12.23
"60"	42.3	35.275	28.25	21.225	14.2	13.806	13.412	13.018	12.624	12.23
"61"	42.3	35.275	28.25	21.225	14.2	13.806	13.412	13.018	12.624	12.23
"62"	42.3	35.275	28.25	21.225	14.2	13.806	13.412	13.018	12.624	12.23
"63"	42.3	35.275	28.25	21.225	14.2	13.806	13.412	13.018	12.624	12.23
"64"	42.3	35.275	28.25	21.225	14.2	13.806	13.412	13.018	12.624	12.23
"65"	43	36.1	29.2	22.3	15.4	14.972	14.544	14.116	13.688	13.26
"66"	43	36.1	29.2	22.3	15.4	14.972	14.544	14.116	13.688	13.26
"67"	43	36.1	29.2	22.3	15.4	14.972	14.544	14.116	13.688	13.26
"68"	43	36.1	29.2	22.3	15.4	14.972	14.544	14.116	13.688	13.26
"69"	43	36.1	29.2	22.3	15.4	14.972	14.544	14.116	13.688	13.26
"70"	43	36.1	29.2	22.3	15.4	14.972	14.544	14.116	13.688	13.26
"71"	43	36.1	29.2	22.3	15.4	14.972	14.544	14.116	13.688	13.26
"72"	43	36.1	29.2	22.3	15.4	14.972	14.544	14.116	13.688	13.26
"73"	43	36.1	29.2	22.3	15.4	14.972	14.544	14.116	13.688	13.26
"74"	43	36.1	29.2	22.3	15.4	14.972	14.544	14.116	13.688	13.26
"75"	28.3	25.075	21.85	18.625	15.4	14.972	14.544	14.116	13.688	13.26
"76"	28.3	25.075	21.85	18.625	15.4	14.972	14.544	14.116	13.688	13.26
"77"	28.3	25.075	21.85	18.625	15.4	14.972	14.544	14.116	13.688	13.26
"78"	28.3	25.075	21.85	18.625	15.4	14.972	14.544	14.116	13.688	13.26
"79"	28.3	25.075	21.85	18.625	15.4	14.972	14.544	14.116	13.688	13.26
"80"	28.3	25.075	21.85	18.625	15.4	14.972	14.544	14.116	13.688	13.26
"81"	28.3	25.075	21.85	18.625	15.4	14.972	14.544	14.116	13.688	13.26
"82"	28.3	25.075	21.85	18.625	15.4	14.972	14.544	14.116	13.688	13.26
"83"	28.3	25.075	21.85	18.625	15.4	14.972	14.544	14.116	13.688	13.26
"84"	28.3	25.075	21.85	18.625	15.4	14.972	14.544	14.116	13.688	13.26
"85"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"86"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"87"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"88"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"89"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"92"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"93"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"94"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"95"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"96"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"97"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"98"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"99"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
