1	2	3	4	5	6	7	8	9	10
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.027860697	0.028659161	0.029504742	0.030401737	0.031354983
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.027860697	0.028659161	0.029504742	0.030401737	0.031354983
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.027860697	0.028659161	0.029504742	0.030401737	0.031354983
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.027860697	0.028659161	0.029504742	0.030401737	0.031354983
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.027860697	0.028659161	0.029504742	0.030401737	0.031354983
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.038557214	0.040103493	0.041778976	0.043600563	0.045588235
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.038557214	0.040103493	0.041778976	0.043600563	0.045588235
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.038557214	0.040103493	0.041778976	0.043600563	0.045588235
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.038557214	0.040103493	0.041778976	0.043600563	0.045588235
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.038557214	0.040103493	0.041778976	0.043600563	0.045588235
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.038557214	0.040103493	0.041778976	0.043600563	0.045588235
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.038557214	0.040103493	0.041778976	0.043600563	0.045588235
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.038557214	0.040103493	0.041778976	0.043600563	0.045588235
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.038557214	0.040103493	0.041778976	0.043600563	0.045588235
0.521	0.166075157	0.19914883	0.24867146	0.33097566	0.038557214	0.040103493	0.041778976	0.043600563	0.045588235
0.551	0.172216036	0.208044663	0.262697469	0.356295358	0.014173228	0.014376997	0.01458671	0.014802632	0.015025042
0.551	0.172216036	0.208044663	0.262697469	0.356295358	0.014173228	0.014376997	0.01458671	0.014802632	0.015025042
0.551	0.172216036	0.208044663	0.262697469	0.356295358	0.014173228	0.014376997	0.01458671	0.014802632	0.015025042
0.551	0.172216036	0.208044663	0.262697469	0.356295358	0.014173228	0.014376997	0.01458671	0.014802632	0.015025042
0.551	0.172216036	0.208044663	0.262697469	0.356295358	0.014173228	0.014376997	0.01458671	0.014802632	0.015025042
0.551	0.172216036	0.208044663	0.262697469	0.356295358	0.014173228	0.014376997	0.01458671	0.014802632	0.015025042
0.551	0.172216036	0.208044663	0.262697469	0.356295358	0.014173228	0.014376997	0.01458671	0.014802632	0.015025042
0.551	0.172216036	0.208044663	0.262697469	0.356295358	0.014173228	0.014376997	0.01458671	0.014802632	0.015025042
0.551	0.172216036	0.208044663	0.262697469	0.356295358	0.014173228	0.014376997	0.01458671	0.014802632	0.015025042
0.551	0.172216036	0.208044663	0.262697469	0.356295358	0.014173228	0.014376997	0.01458671	0.014802632	0.015025042
0.577	0.16607565	0.199149539	0.248672566	0.330977621	0.027746479	0.028538317	0.029376678	0.030265786	0.031210393
0.577	0.16607565	0.199149539	0.248672566	0.330977621	0.027746479	0.028538317	0.029376678	0.030265786	0.031210393
0.577	0.16607565	0.199149539	0.248672566	0.330977621	0.027746479	0.028538317	0.029376678	0.030265786	0.031210393
0.577	0.16607565	0.199149539	0.248672566	0.330977621	0.027746479	0.028538317	0.029376678	0.030265786	0.031210393
0.577	0.16607565	0.199149539	0.248672566	0.330977621	0.027746479	0.028538317	0.029376678	0.030265786	0.031210393
0.577	0.16607565	0.199149539	0.248672566	0.330977621	0.027746479	0.028538317	0.029376678	0.030265786	0.031210393
0.577	0.16607565	0.199149539	0.248672566	0.330977621	0.027746479	0.028538317	0.029376678	0.030265786	0.031210393
0.577	0.16607565	0.199149539	0.248672566	0.330977621	0.027746479	0.028538317	0.029376678	0.030265786	0.031210393
0.577	0.16607565	0.199149539	0.248672566	0.330977621	0.027746479	0.028538317	0.029376678	0.030265786	0.031210393
0.577	0.16607565	0.199149539	0.248672566	0.330977621	0.027746479	0.028538317	0.029376678	0.030265786	0.031210393
0.57	0.160465116	0.191135734	0.23630137	0.30941704	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.57	0.160465116	0.191135734	0.23630137	0.30941704	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.57	0.160465116	0.191135734	0.23630137	0.30941704	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.57	0.160465116	0.191135734	0.23630137	0.30941704	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.57	0.160465116	0.191135734	0.23630137	0.30941704	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.57	0.160465116	0.191135734	0.23630137	0.30941704	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.57	0.160465116	0.191135734	0.23630137	0.30941704	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.57	0.160465116	0.191135734	0.23630137	0.30941704	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.57	0.160465116	0.191135734	0.23630137	0.30941704	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.57	0.160465116	0.191135734	0.23630137	0.30941704	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
0.717	0.113957597	0.128614158	0.147597254	0.173154362	0.027792208	0.028586695	0.029427943	0.030320204	0.031268264
