"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"
"55"	97.8	94.975	92.15	89.325	86.5	85.368	84.236	83.104	81.972	80.84
"56"	97.8	94.975	92.15	89.325	86.5	85.368	84.236	83.104	81.972	80.84
"57"	97.8	94.975	92.15	89.325	86.5	85.368	84.236	83.104	81.972	80.84
"58"	97.8	94.975	92.15	89.325	86.5	85.368	84.236	83.104	81.972	80.84
"59"	97.8	94.975	92.15	89.325	86.5	85.368	84.236	83.104	81.972	80.84
"60"	97.8	94.975	92.15	89.325	86.5	85.368	84.236	83.104	81.972	80.84
"61"	97.8	94.975	92.15	89.325	86.5	85.368	84.236	83.104	81.972	80.84
"62"	97.8	94.975	92.15	89.325	86.5	85.368	84.236	83.104	81.972	80.84
"63"	97.8	94.975	92.15	89.325	86.5	85.368	84.236	83.104	81.972	80.84
"64"	97.8	94.975	92.15	89.325	86.5	85.368	84.236	83.104	81.972	80.84
"65"	94.7	91.275	87.85	84.425	81	79.94	78.88	77.82	76.76	75.7
"66"	94.7	91.275	87.85	84.425	81	79.94	78.88	77.82	76.76	75.7
"67"	94.7	91.275	87.85	84.425	81	79.94	78.88	77.82	76.76	75.7
"68"	94.7	91.275	87.85	84.425	81	79.94	78.88	77.82	76.76	75.7
"69"	94.7	91.275	87.85	84.425	81	79.94	78.88	77.82	76.76	75.7
"70"	94.7	91.275	87.85	84.425	81	79.94	78.88	77.82	76.76	75.7
"71"	94.7	91.275	87.85	84.425	81	79.94	78.88	77.82	76.76	75.7
"72"	94.7	91.275	87.85	84.425	81	79.94	78.88	77.82	76.76	75.7
"73"	94.7	91.275	87.85	84.425	81	79.94	78.88	77.82	76.76	75.7
"74"	94.7	91.275	87.85	84.425	81	79.94	78.88	77.82	76.76	75.7
"75"	86.5	81.775	77.05	72.325	67.6	66.716	65.832	64.948	64.064	63.18
"76"	86.5	81.775	77.05	72.325	67.6	66.716	65.832	64.948	64.064	63.18
"77"	86.5	81.775	77.05	72.325	67.6	66.716	65.832	64.948	64.064	63.18
"78"	86.5	81.775	77.05	72.325	67.6	66.716	65.832	64.948	64.064	63.18
"79"	86.5	81.775	77.05	72.325	67.6	66.716	65.832	64.948	64.064	63.18
"80"	86.5	81.775	77.05	72.325	67.6	66.716	65.832	64.948	64.064	63.18
"81"	86.5	81.775	77.05	72.325	67.6	66.716	65.832	64.948	64.064	63.18
"82"	86.5	81.775	77.05	72.325	67.6	66.716	65.832	64.948	64.064	63.18
"83"	86.5	81.775	77.05	72.325	67.6	66.716	65.832	64.948	64.064	63.18
"84"	86.5	81.775	77.05	72.325	67.6	66.716	65.832	64.948	64.064	63.18
"85"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"86"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"87"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"88"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"89"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"92"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"93"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"94"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"95"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"96"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"97"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"98"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"99"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"16"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"17"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"20"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"21"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"23"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"24"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"25"	97.2	94.075	90.95	87.825	84.7	82.344	79.988	77.632	75.276	72.92
"26"	97.2	94.075	90.95	87.825	84.7	82.344	79.988	77.632	75.276	72.92
"27"	97.2	94.075	90.95	87.825	84.7	82.344	79.988	77.632	75.276	72.92
"28"	97.2	94.075	90.95	87.825	84.7	82.344	79.988	77.632	75.276	72.92
"29"	97.2	94.075	90.95	87.825	84.7	82.344	79.988	77.632	75.276	72.92
"30"	97.2	94.075	90.95	87.825	84.7	82.344	79.988	77.632	75.276	72.92
"31"	97.2	94.075	90.95	87.825	84.7	82.344	79.988	77.632	75.276	72.92
"32"	97.2	94.075	90.95	87.825	84.7	82.344	79.988	77.632	75.276	72.92
"33"	97.2	94.075	90.95	87.825	84.7	82.344	79.988	77.632	75.276	72.92
"34"	97.2	94.075	90.95	87.825	84.7	82.344	79.988	77.632	75.276	72.92
"35"	97.2	94.075	90.95	87.825	84.7	82.47	80.24	78.01	75.78	73.55
"36"	97.2	94.075	90.95	87.825	84.7	82.47	80.24	78.01	75.78	73.55
"37"	97.2	94.075	90.95	87.825	84.7	82.47	80.24	78.01	75.78	73.55
"38"	97.2	94.075	90.95	87.825	84.7	82.47	80.24	78.01	75.78	73.55
"39"	97.2	94.075	90.95	87.825	84.7	82.47	80.24	78.01	75.78	73.55
"40"	97.2	94.075	90.95	87.825	84.7	82.47	80.24	78.01	75.78	73.55
"41"	97.2	94.075	90.95	87.825	84.7	82.47	80.24	78.01	75.78	73.55
"42"	97.2	94.075	90.95	87.825	84.7	82.47	80.24	78.01	75.78	73.55
"43"	97.2	94.075	90.95	87.825	84.7	82.47	80.24	78.01	75.78	73.55
"44"	97.2	94.075	90.95	87.825	84.7	82.47	80.24	78.01	75.78	73.55
"45"	97.9	94.6	91.3	88	84.7	82.594	80.488	78.382	76.276	74.17
"46"	97.9	94.6	91.3	88	84.7	82.594	80.488	78.382	76.276	74.17
"47"	97.9	94.6	91.3	88	84.7	82.594	80.488	78.382	76.276	74.17
"48"	97.9	94.6	91.3	88	84.7	82.594	80.488	78.382	76.276	74.17
"49"	97.9	94.6	91.3	88	84.7	82.594	80.488	78.382	76.276	74.17
"50"	97.9	94.6	91.3	88	84.7	82.594	80.488	78.382	76.276	74.17
"51"	97.9	94.6	91.3	88	84.7	82.594	80.488	78.382	76.276	74.17
"52"	97.9	94.6	91.3	88	84.7	82.594	80.488	78.382	76.276	74.17
"53"	97.9	94.6	91.3	88	84.7	82.594	80.488	78.382	76.276	74.17
"54"	97.9	94.6	91.3	88	84.7	82.594	80.488	78.382	76.276	74.17
"55"	98	94.675	91.35	88.025	84.7	82.844	80.988	79.132	77.276	75.42
"56"	98	94.675	91.35	88.025	84.7	82.844	80.988	79.132	77.276	75.42
"57"	98	94.675	91.35	88.025	84.7	82.844	80.988	79.132	77.276	75.42
"58"	98	94.675	91.35	88.025	84.7	82.844	80.988	79.132	77.276	75.42
"59"	98	94.675	91.35	88.025	84.7	82.844	80.988	79.132	77.276	75.42
"60"	98	94.675	91.35	88.025	84.7	82.844	80.988	79.132	77.276	75.42
"61"	98	94.675	91.35	88.025	84.7	82.844	80.988	79.132	77.276	75.42
"62"	98	94.675	91.35	88.025	84.7	82.844	80.988	79.132	77.276	75.42
"63"	98	94.675	91.35	88.025	84.7	82.844	80.988	79.132	77.276	75.42
"64"	98	94.675	91.35	88.025	84.7	82.844	80.988	79.132	77.276	75.42
"65"	96.5	94.275	92.05	89.825	87.6	84.062	80.524	76.986	73.448	69.91
"66"	96.5	94.275	92.05	89.825	87.6	84.062	80.524	76.986	73.448	69.91
"67"	96.5	94.275	92.05	89.825	87.6	84.062	80.524	76.986	73.448	69.91
"68"	96.5	94.275	92.05	89.825	87.6	84.062	80.524	76.986	73.448	69.91
"69"	96.5	94.275	92.05	89.825	87.6	84.062	80.524	76.986	73.448	69.91
"70"	96.5	94.275	92.05	89.825	87.6	84.062	80.524	76.986	73.448	69.91
"71"	96.5	94.275	92.05	89.825	87.6	84.062	80.524	76.986	73.448	69.91
"72"	96.5	94.275	92.05	89.825	87.6	84.062	80.524	76.986	73.448	69.91
"73"	96.5	94.275	92.05	89.825	87.6	84.062	80.524	76.986	73.448	69.91
"74"	96.5	94.275	92.05	89.825	87.6	84.062	80.524	76.986	73.448	69.91
"75"	92.7	89.825	86.95	84.075	81.2	76.962	72.724	68.486	64.248	60.01
"76"	92.7	89.825	86.95	84.075	81.2	76.962	72.724	68.486	64.248	60.01
"77"	92.7	89.825	86.95	84.075	81.2	76.962	72.724	68.486	64.248	60.01
"78"	92.7	89.825	86.95	84.075	81.2	76.962	72.724	68.486	64.248	60.01
"79"	92.7	89.825	86.95	84.075	81.2	76.962	72.724	68.486	64.248	60.01
"80"	92.7	89.825	86.95	84.075	81.2	76.962	72.724	68.486	64.248	60.01
"81"	92.7	89.825	86.95	84.075	81.2	76.962	72.724	68.486	64.248	60.01
"82"	92.7	89.825	86.95	84.075	81.2	76.962	72.724	68.486	64.248	60.01
"83"	92.7	89.825	86.95	84.075	81.2	76.962	72.724	68.486	64.248	60.01
"84"	92.7	89.825	86.95	84.075	81.2	76.962	72.724	68.486	64.248	60.01
"85"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"86"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"87"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"88"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"89"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"92"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"93"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"94"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"95"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"96"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"97"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"98"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"99"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
