1	2	3	4	5	6	7	8	9	10
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.027806563	0.028601883	0.029444038	0.03033729	0.031286436
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.027806563	0.028601883	0.029444038	0.03033729	0.031286436
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.027806563	0.028601883	0.029444038	0.03033729	0.031286436
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.027806563	0.028601883	0.029444038	0.03033729	0.031286436
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.027806563	0.028601883	0.029444038	0.03033729	0.031286436
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.02566494	0.026340979	0.027053597	0.027805846	0.028601124
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.02566494	0.026340979	0.027053597	0.027805846	0.028601124
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.02566494	0.026340979	0.027053597	0.027805846	0.028601124
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.02566494	0.026340979	0.027053597	0.027805846	0.028601124
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.02566494	0.026340979	0.027053597	0.027805846	0.028601124
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.02566494	0.026340979	0.027053597	0.027805846	0.028601124
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.02566494	0.026340979	0.027053597	0.027805846	0.028601124
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.02566494	0.026340979	0.027053597	0.027805846	0.028601124
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.02566494	0.026340979	0.027053597	0.027805846	0.028601124
0.199	0.06928839	0.07444668	0.080434783	0.087470449	0.02566494	0.026340979	0.027053597	0.027805846	0.028601124
0.15	0.084411765	0.092194025	0.101556971	0.113036629	0.018472469	0.018820123	0.019181114	0.019556224	0.019946298
0.15	0.084411765	0.092194025	0.101556971	0.113036629	0.018472469	0.018820123	0.019181114	0.019556224	0.019946298
0.15	0.084411765	0.092194025	0.101556971	0.113036629	0.018472469	0.018820123	0.019181114	0.019556224	0.019946298
0.15	0.084411765	0.092194025	0.101556971	0.113036629	0.018472469	0.018820123	0.019181114	0.019556224	0.019946298
0.15	0.084411765	0.092194025	0.101556971	0.113036629	0.018472469	0.018820123	0.019181114	0.019556224	0.019946298
0.15	0.084411765	0.092194025	0.101556971	0.113036629	0.018472469	0.018820123	0.019181114	0.019556224	0.019946298
0.15	0.084411765	0.092194025	0.101556971	0.113036629	0.018472469	0.018820123	0.019181114	0.019556224	0.019946298
0.15	0.084411765	0.092194025	0.101556971	0.113036629	0.018472469	0.018820123	0.019181114	0.019556224	0.019946298
0.15	0.084411765	0.092194025	0.101556971	0.113036629	0.018472469	0.018820123	0.019181114	0.019556224	0.019946298
0.15	0.084411765	0.092194025	0.101556971	0.113036629	0.018472469	0.018820123	0.019181114	0.019556224	0.019946298
0.144	0.090245327	0.099197432	0.110121169	0.123748498	0.027824497	0.028620858	0.029464147	0.030358639	0.031309142
0.144	0.090245327	0.099197432	0.110121169	0.123748498	0.027824497	0.028620858	0.029464147	0.030358639	0.031309142
0.144	0.090245327	0.099197432	0.110121169	0.123748498	0.027824497	0.028620858	0.029464147	0.030358639	0.031309142
0.144	0.090245327	0.099197432	0.110121169	0.123748498	0.027824497	0.028620858	0.029464147	0.030358639	0.031309142
