1	2	3	4	5	6	7	8	9	10
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.002	0.003778881	0.003778881	0.003778881	0.003778881	0.040818578	0.040818578	0.040818578	0.040818578	0.040818578
0.009	0.011812085	0.011812085	0.011812085	0.011812085	0.040805504	0.040805504	0.040805504	0.040805504	0.040805504
0.009	0.011812085	0.011812085	0.011812085	0.011812085	0.040805504	0.040805504	0.040805504	0.040805504	0.040805504
