1	2	3	4	5	6	7	8	9	10
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.5694	0.190392681	0.190392681	0.190392681	0.190392681	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.545	0.201472122	0.201472122	0.201472122	0.201472122	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.545	0.201472122	0.201472122	0.201472122	0.201472122	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.545	0.201472122	0.201472122	0.201472122	0.201472122	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.545	0.201472122	0.201472122	0.201472122	0.201472122	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.545	0.201472122	0.201472122	0.201472122	0.201472122	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.545	0.201472122	0.201472122	0.201472122	0.201472122	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.545	0.201472122	0.201472122	0.201472122	0.201472122	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.545	0.201472122	0.201472122	0.201472122	0.201472122	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.545	0.201472122	0.201472122	0.201472122	0.201472122	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.545	0.201472122	0.201472122	0.201472122	0.201472122	0.040821046	0.040821046	0.040821046	0.040821046	0.040821046
0.542	0.220609143	0.220609143	0.220609143	0.220609143	0.04083465	0.04083465	0.04083465	0.04083465	0.04083465
0.542	0.220609143	0.220609143	0.220609143	0.220609143	0.04083465	0.04083465	0.04083465	0.04083465	0.04083465
0.542	0.220609143	0.220609143	0.220609143	0.220609143	0.04083465	0.04083465	0.04083465	0.04083465	0.04083465
0.542	0.220609143	0.220609143	0.220609143	0.220609143	0.04083465	0.04083465	0.04083465	0.04083465	0.04083465
0.542	0.220609143	0.220609143	0.220609143	0.220609143	0.04083465	0.04083465	0.04083465	0.04083465	0.04083465
0.542	0.220609143	0.220609143	0.220609143	0.220609143	0.04083465	0.04083465	0.04083465	0.04083465	0.04083465
0.542	0.220609143	0.220609143	0.220609143	0.220609143	0.04083465	0.04083465	0.04083465	0.04083465	0.04083465
0.542	0.220609143	0.220609143	0.220609143	0.220609143	0.04083465	0.04083465	0.04083465	0.04083465	0.04083465
0.542	0.220609143	0.220609143	0.220609143	0.220609143	0.04083465	0.04083465	0.04083465	0.04083465	0.04083465
0.542	0.220609143	0.220609143	0.220609143	0.220609143	0.04083465	0.04083465	0.04083465	0.04083465	0.04083465
