1	2	3	4	5	6	7	8	9	10
0.077	0.016094017	0.016094017	0.016094017	0.016094017	0.024807615	0.024807615	0.024807615	0.024807615	0.024807615
0.077	0.016094017	0.016094017	0.016094017	0.016094017	0.024807615	0.024807615	0.024807615	0.024807615	0.024807615
0.077	0.016094017	0.016094017	0.016094017	0.016094017	0.024807615	0.024807615	0.024807615	0.024807615	0.024807615
0.077	0.016094017	0.016094017	0.016094017	0.016094017	0.024807615	0.024807615	0.024807615	0.024807615	0.024807615
0.077	0.016094017	0.016094017	0.016094017	0.016094017	0.024807615	0.024807615	0.024807615	0.024807615	0.024807615
0.077	0.03021531	0.03021531	0.03021531	0.03021531	0.013464032	0.013464032	0.013464032	0.013464032	0.013464032
0.077	0.03021531	0.03021531	0.03021531	0.03021531	0.013464032	0.013464032	0.013464032	0.013464032	0.013464032
0.077	0.03021531	0.03021531	0.03021531	0.03021531	0.013464032	0.013464032	0.013464032	0.013464032	0.013464032
0.077	0.03021531	0.03021531	0.03021531	0.03021531	0.013464032	0.013464032	0.013464032	0.013464032	0.013464032
0.077	0.03021531	0.03021531	0.03021531	0.03021531	0.013464032	0.013464032	0.013464032	0.013464032	0.013464032
0.077	0.03021531	0.03021531	0.03021531	0.03021531	0.013464032	0.013464032	0.013464032	0.013464032	0.013464032
0.077	0.03021531	0.03021531	0.03021531	0.03021531	0.013464032	0.013464032	0.013464032	0.013464032	0.013464032
0.077	0.03021531	0.03021531	0.03021531	0.03021531	0.013464032	0.013464032	0.013464032	0.013464032	0.013464032
0.077	0.03021531	0.03021531	0.03021531	0.03021531	0.013464032	0.013464032	0.013464032	0.013464032	0.013464032
0.077	0.03021531	0.03021531	0.03021531	0.03021531	0.013464032	0.013464032	0.013464032	0.013464032	0.013464032
0.024	0.029732304	0.029732304	0.029732304	0.029732304	0.013834156	0.013834156	0.013834156	0.013834156	0.013834156
0.024	0.029732304	0.029732304	0.029732304	0.029732304	0.013834156	0.013834156	0.013834156	0.013834156	0.013834156
0.024	0.029732304	0.029732304	0.029732304	0.029732304	0.013834156	0.013834156	0.013834156	0.013834156	0.013834156
0.024	0.029732304	0.029732304	0.029732304	0.029732304	0.013834156	0.013834156	0.013834156	0.013834156	0.013834156
0.024	0.029732304	0.029732304	0.029732304	0.029732304	0.013834156	0.013834156	0.013834156	0.013834156	0.013834156
0.024	0.029732304	0.029732304	0.029732304	0.029732304	0.013834156	0.013834156	0.013834156	0.013834156	0.013834156
0.024	0.029732304	0.029732304	0.029732304	0.029732304	0.013834156	0.013834156	0.013834156	0.013834156	0.013834156
0.024	0.029732304	0.029732304	0.029732304	0.029732304	0.013834156	0.013834156	0.013834156	0.013834156	0.013834156
0.024	0.029732304	0.029732304	0.029732304	0.029732304	0.013834156	0.013834156	0.013834156	0.013834156	0.013834156
0.024	0.029732304	0.029732304	0.029732304	0.029732304	0.013834156	0.013834156	0.013834156	0.013834156	0.013834156
0.022	0.030228731	0.030228731	0.030228731	0.030228731	0.013443325	0.013443325	0.013443325	0.013443325	0.013443325
0.022	0.030228731	0.030228731	0.030228731	0.030228731	0.013443325	0.013443325	0.013443325	0.013443325	0.013443325
0.022	0.030228731	0.030228731	0.030228731	0.030228731	0.013443325	0.013443325	0.013443325	0.013443325	0.013443325
