"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"
"30"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0277955271565496	0.0285902070325336	0.0294316644113668	0.0303241547577552	0.0312724658519052
"31"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0277955271565496	0.0285902070325336	0.0294316644113668	0.0303241547577552	0.0312724658519052
"32"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0277955271565496	0.0285902070325336	0.0294316644113668	0.0303241547577552	0.0312724658519052
"33"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0277955271565496	0.0285902070325336	0.0294316644113668	0.0303241547577552	0.0312724658519052
"34"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0277955271565496	0.0285902070325336	0.0294316644113668	0.0303241547577552	0.0312724658519052
"35"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0253194888178914	0.025977218716709	0.0266700319703852	0.0274008125162071	0.0281727692854604
"36"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0253194888178914	0.025977218716709	0.0266700319703852	0.0274008125162071	0.0281727692854604
"37"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0253194888178914	0.025977218716709	0.0266700319703852	0.0274008125162071	0.0281727692854604
"38"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0253194888178914	0.025977218716709	0.0266700319703852	0.0274008125162071	0.0281727692854604
"39"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0253194888178914	0.025977218716709	0.0266700319703852	0.0274008125162071	0.0281727692854604
"40"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0253194888178914	0.025977218716709	0.0266700319703852	0.0274008125162071	0.0281727692854604
"41"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0253194888178914	0.025977218716709	0.0266700319703852	0.0274008125162071	0.0281727692854604
"42"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0253194888178914	0.025977218716709	0.0266700319703852	0.0274008125162071	0.0281727692854604
"43"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0253194888178914	0.025977218716709	0.0266700319703852	0.0274008125162071	0.0281727692854604
"44"	0.189	0.0956226880394574	0.105733178812462	0.118234486964476	0.134088354802455	0.0253194888178914	0.025977218716709	0.0266700319703852	0.0274008125162071	0.0281727692854604
"45"	0.166	0.0977517985611511	0.108342469849497	0.121506818689917	0.138312762437969	0.025280567040756	0.0259362501514968	0.0266268508149808	0.027355234564745	0.0281245893021422
"46"	0.166	0.0977517985611511	0.108342469849497	0.121506818689917	0.138312762437969	0.025280567040756	0.0259362501514968	0.0266268508149808	0.027355234564745	0.0281245893021422
"47"	0.166	0.0977517985611511	0.108342469849497	0.121506818689917	0.138312762437969	0.025280567040756	0.0259362501514968	0.0266268508149808	0.027355234564745	0.0281245893021422
"48"	0.166	0.0977517985611511	0.108342469849497	0.121506818689917	0.138312762437969	0.025280567040756	0.0259362501514968	0.0266268508149808	0.027355234564745	0.0281245893021422
"49"	0.166	0.0977517985611511	0.108342469849497	0.121506818689917	0.138312762437969	0.025280567040756	0.0259362501514968	0.0266268508149808	0.027355234564745	0.0281245893021422
"50"	0.166	0.0977517985611511	0.108342469849497	0.121506818689917	0.138312762437969	0.025280567040756	0.0259362501514968	0.0266268508149808	0.027355234564745	0.0281245893021422
"51"	0.166	0.0977517985611511	0.108342469849497	0.121506818689917	0.138312762437969	0.025280567040756	0.0259362501514968	0.0266268508149808	0.027355234564745	0.0281245893021422
"52"	0.166	0.0977517985611511	0.108342469849497	0.121506818689917	0.138312762437969	0.025280567040756	0.0259362501514968	0.0266268508149808	0.027355234564745	0.0281245893021422
"53"	0.166	0.0977517985611511	0.108342469849497	0.121506818689917	0.138312762437969	0.025280567040756	0.0259362501514968	0.0266268508149808	0.027355234564745	0.0281245893021422
"54"	0.166	0.0977517985611511	0.108342469849497	0.121506818689917	0.138312762437969	0.025280567040756	0.0259362501514968	0.0266268508149808	0.027355234564745	0.0281245893021422
"55"	0.218	0.0853580562659846	0.0933240125830131	0.102929838087895	0.114740008594757	0.0278058252427185	0.0286011025005991	0.0294432107903611	0.0303364121684602	0.0312855020536573
"56"	0.218	0.0853580562659846	0.0933240125830131	0.102929838087895	0.114740008594757	0.0278058252427185	0.0286011025005991	0.0294432107903611	0.0303364121684602	0.0312855020536573
"57"	0.218	0.0853580562659846	0.0933240125830131	0.102929838087895	0.114740008594757	0.0278058252427185	0.0286011025005991	0.0294432107903611	0.0303364121684602	0.0312855020536573
"58"	0.218	0.0853580562659846	0.0933240125830131	0.102929838087895	0.114740008594757	0.0278058252427185	0.0286011025005991	0.0294432107903611	0.0303364121684602	0.0312855020536573
"59"	0.218	0.0853580562659846	0.0933240125830131	0.102929838087895	0.114740008594757	0.0278058252427185	0.0286011025005991	0.0294432107903611	0.0303364121684602	0.0312855020536573
"60"	0.218	0.0853580562659846	0.0933240125830131	0.102929838087895	0.114740008594757	0.0278058252427185	0.0286011025005991	0.0294432107903611	0.0303364121684602	0.0312855020536573
"61"	0.218	0.0853580562659846	0.0933240125830131	0.102929838087895	0.114740008594757	0.0278058252427185	0.0286011025005991	0.0294432107903611	0.0303364121684602	0.0312855020536573
"62"	0.218	0.0853580562659846	0.0933240125830131	0.102929838087895	0.114740008594757	0.0278058252427185	0.0286011025005991	0.0294432107903611	0.0303364121684602	0.0312855020536573
"63"	0.218	0.0853580562659846	0.0933240125830131	0.102929838087895	0.114740008594757	0.0278058252427185	0.0286011025005991	0.0294432107903611	0.0303364121684602	0.0312855020536573
"64"	0.218	0.0853580562659846	0.0933240125830131	0.102929838087895	0.114740008594757	0.0278058252427185	0.0286011025005991	0.0294432107903611	0.0303364121684602	0.0312855020536573
"65"	0.245	0.0910596026490066	0.100182149362477	0.111336032388664	0.125284738041002	0.0277916666666667	0.028586122658895	0.0294273360981206	0.030319559979999	0.0312675792237016
"66"	0.245	0.0910596026490066	0.100182149362477	0.111336032388664	0.125284738041002	0.0277916666666667	0.028586122658895	0.0294273360981206	0.030319559979999	0.0312675792237016
"67"	0.245	0.0910596026490066	0.100182149362477	0.111336032388664	0.125284738041002	0.0277916666666667	0.028586122658895	0.0294273360981206	0.030319559979999	0.0312675792237016
"68"	0.245	0.0910596026490066	0.100182149362477	0.111336032388664	0.125284738041002	0.0277916666666667	0.028586122658895	0.0294273360981206	0.030319559979999	0.0312675792237016
"69"	0.245	0.0910596026490066	0.100182149362477	0.111336032388664	0.125284738041002	0.0277916666666667	0.028586122658895	0.0294273360981206	0.030319559979999	0.0312675792237016
"70"	0.245	0.0910596026490066	0.100182149362477	0.111336032388664	0.125284738041002	0.0277916666666667	0.028586122658895	0.0294273360981206	0.030319559979999	0.0312675792237016
"71"	0.245	0.0910596026490066	0.100182149362477	0.111336032388664	0.125284738041002	0.0277916666666667	0.028586122658895	0.0294273360981206	0.030319559979999	0.0312675792237016
"72"	0.245	0.0910596026490066	0.100182149362477	0.111336032388664	0.125284738041002	0.0277916666666667	0.028586122658895	0.0294273360981206	0.030319559979999	0.0312675792237016
"73"	0.245	0.0910596026490066	0.100182149362477	0.111336032388664	0.125284738041002	0.0277916666666667	0.028586122658895	0.0294273360981206	0.030319559979999	0.0312675792237016
"74"	0.245	0.0910596026490066	0.100182149362477	0.111336032388664	0.125284738041002	0.0277916666666667	0.028586122658895	0.0294273360981206	0.030319559979999	0.0312675792237016
"75"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"76"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"77"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"78"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"79"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"80"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"81"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"82"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"83"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"84"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"85"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"86"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"87"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"88"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"89"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"90"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"91"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"92"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"93"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"94"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"95"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"96"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"97"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"98"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"99"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
"100"	0.402	0.117056856187291	0.132575757575758	0.152838427947598	0.180412371134021	0.0277987421383648	0.0285936084875146	0.0294352690463506	0.0303279813366269	0.0312765355222191
