1	2	3	4	5	6	7	8	9	10
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.3841	0.039868146	0.039868146	0.039868146	0.039868146	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.216	0.096081211	0.096081211	0.096081211	0.096081211	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.216	0.096081211	0.096081211	0.096081211	0.096081211	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.216	0.096081211	0.096081211	0.096081211	0.096081211	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.216	0.096081211	0.096081211	0.096081211	0.096081211	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.216	0.096081211	0.096081211	0.096081211	0.096081211	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.216	0.096081211	0.096081211	0.096081211	0.096081211	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.216	0.096081211	0.096081211	0.096081211	0.096081211	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.216	0.096081211	0.096081211	0.096081211	0.096081211	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.216	0.096081211	0.096081211	0.096081211	0.096081211	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.216	0.096081211	0.096081211	0.096081211	0.096081211	0.013424001	0.013424001	0.013424001	0.013424001	0.013424001
0.218	0.113670629	0.113670629	0.113670629	0.113670629	0.013452853	0.013452853	0.013452853	0.013452853	0.013452853
0.218	0.113670629	0.113670629	0.113670629	0.113670629	0.013452853	0.013452853	0.013452853	0.013452853	0.013452853
0.218	0.113670629	0.113670629	0.113670629	0.113670629	0.013452853	0.013452853	0.013452853	0.013452853	0.013452853
0.218	0.113670629	0.113670629	0.113670629	0.113670629	0.013452853	0.013452853	0.013452853	0.013452853	0.013452853
0.218	0.113670629	0.113670629	0.113670629	0.113670629	0.013452853	0.013452853	0.013452853	0.013452853	0.013452853
0.218	0.113670629	0.113670629	0.113670629	0.113670629	0.013452853	0.013452853	0.013452853	0.013452853	0.013452853
0.218	0.113670629	0.113670629	0.113670629	0.113670629	0.013452853	0.013452853	0.013452853	0.013452853	0.013452853
0.218	0.113670629	0.113670629	0.113670629	0.113670629	0.013452853	0.013452853	0.013452853	0.013452853	0.013452853
0.218	0.113670629	0.113670629	0.113670629	0.113670629	0.013452853	0.013452853	0.013452853	0.013452853	0.013452853
0.218	0.113670629	0.113670629	0.113670629	0.113670629	0.013452853	0.013452853	0.013452853	0.013452853	0.013452853
0.274	0.113690614	0.113690614	0.113690614	0.113690614	0.013436624	0.013436624	0.013436624	0.013436624	0.013436624
0.274	0.113690614	0.113690614	0.113690614	0.113690614	0.013436624	0.013436624	0.013436624	0.013436624	0.013436624
0.274	0.113690614	0.113690614	0.113690614	0.113690614	0.013436624	0.013436624	0.013436624	0.013436624	0.013436624
